"CUSTOMERID","PHONE","FIRSTNAME","LASTNAME","ADDRESS","ZIPCODE","CITYID","BALANCEDUE"
3608,"9149932211","Carol","Massey","1939 River Street","10580",4051,0
3609,"2145552811","Faye","Garrison","193 Deer Park Lane","75138",5132,0
3610,"2129886602","Fred","James","8155 Jackson Avenue","10001",3988,0
3611,"4062336562","Marvin","Gomez","8877 Sugar Grove Road","59701",3211,0
3612,"2137059177","Carrie","Cummings","3219 Windy Hill Road","90052",5857,0
3613,"2109354707","Patricia","Shannon","4975 Union Road","78041",5212,0
3614,"3039781274","Cassy","Willis","1999 Southern Hills Court","",775,0.01
3615,"8045114482","Keith","Parrish","7665 Southern Hills Court","23458",5519,0
3616,"6152726328","Earl","Robertson","3354 Choctaw Way","37901",5903,0.01
3617,"6021973283","Luther","Poston","3794 Airport Road","85026",197,0
3618,"8161596483","Dennis","Reid","8639 Flat Rock Road","64108",3083,0
3619,"3101963675","Wilmer","Childress","884 Humble Avenue","90503",706,0
3620,"2090998198","Chris","Rippy","7452 84th Avenue","95336",498,-0.03
3621,"5038728432","Dawn","Willis","1480 Center Street","97208",4515,0
3622,"2164697873","Tom","Alexander","888 Ridge Top Road","44101",4175,0
3623,"8046056193","Greg","Elliott","6429 Shakertown Road","23607",5487,0
3624,"8052862911","Kristen","Shields","7109 Greensburg Street","93030",560,0
3625,"3012375868","Earl","Wells","4793 Windsor Park Lane","20907",2655,0
3626,"2106063117","Sherri","Rich","6797 Industrial Drive","78572",5238,0
3627,"7171463232","Floyd","Logan","8730 Market Street","15235",4736,0
3628,"8054606346","Lloyd","Allen","5973 Park Street","93422",241,0
3629,"3038864530","Russell","Ralston","6284 Broadway Avenue","80538",813,0.01
3630,"7167154215","Henry","Hunt","6283 Saddlebrook Way","14692",4042,0
3631,"3036970945","Kelly","Carrow","2903 Morningside Drive","80004",766,0
3632,"5161558250","Wanda","Foster","5864 Meadow Lane","11010",3878,0.01
3633,"6024290470","Avery","Newman","1682 White Oak Court","85301",181,0
3634,"4151561171","Bart","Ralston","3191 Cemetery Road","94941",699,-0.03
3635,"5097742590","Francis","Mann","3524 Evergreen Circle","99213",5578,0
3636,"5179179887","Pearl","Dalton","2377 Hatchet Drive","48879",2880,0
3637,"5131361372","Penny","Phelps","8600 Brown Street","45202",4173,0
3638,"9154316272","Helen","Phillips","6281 Plainview Road","79604",5048,0
3639,"6020102815","Jewell","Hunton","7339 Dolhous Drive","85301",181,0
3640,"5126594028","Becky","Pruitt","8757 Gin Still Lane","78380",5276,0
3641,"5107170464","Geneva","Glass","5454 Green Acres Road","94537",394,0
3642,"6011986492","Christine","Walker","1906 Plank Road","39701",3159,0
3643,"7176695523","Wayne","Hopkins","4363 12th Avenue","18703",4815,0
3644,"2120687123","Bud","Payne","1244 Cemetery Road","10001",3988,0
3645,"2137038559","Sherri","Glass","8982 Club Circle","90052",5857,0.02
3646,"6190109775","Daphne","Shannon","7954 Summers Road","92109",5858,0.01
3647,"9125473585","Dan","Haley","4540 Bayview Drive","31402",1460,0
3648,"3123888705","Margaret","Simmons","4416 15th Street","60601",5866,0
3649,"5166861285","Luther","Dalton","6059 Humble Avenue","11743",3916,0
3650,"2130893698","Richard","Hatcher","2340 Sterling Road","90052",5857,-0.03
3651,"7143767983","Greg","Reid","3374 Elm Street","91761",550,-0.03
3652,"5102342540","Avery","London","211 Oxford Way","94566",587,0
3653,"2016893014","Leon","Lehman","7122 Broadway Avenue","07087",3709,0.01
3654,"3142412490","Virginia","Livingston","5799 Meadow Lane","63366",3109,-0.03
3655,"9145152978","Patricia","Froedge","1291 Windy Hill Road","10803",4024,0
3656,"6129755166","Wendell","Fuller","2752 Bayshore Drive","55443",2930,0
3657,"2131494167","Amos","Yates","3494 Green Ridge Road","90052",5857,0
3658,"4041980143","Annie","Pardue","5543 Woodland Drive","30742",1413,0
3659,"2128727883","Sheila","Baker","3909 Hazelwood Drive","10001",3988,0
3660,"4020230808","Nick","James","4150 Prince Street","68106",5893,0
3661,"3137691022","Jackie","Richmond","6335 Peterson Avenue","48106",5890,0
3662,"8048262049","Dawn","Mann","4828 Robin Road","23458",5519,0
3663,"6090302552","Theresa","Justice","7747 Peterson Avenue","08203",3451,0.02
3664,"3346228239","Phyllis","Nakamura","62 Cottontail Circle","36104",66,0
3665,"5121228773","Whitney","Glass","4696 Shoreside Drive","78469",5114,0
3666,"3195482304","Brenda","Poe","8723 Gerogetown Drive","52001",1549,0
3667,"4151906395","Doris","Neal","7650 Cave Springs Road","94080",685,0.01
3668,"2138344827","Carl","Ingram","383 Timber Trail","90052",5857,0.01
3669,"5161830153","Ed","Garrett","2443 Lakeside Avenue","11726",3841,0
3670,"6157954812","Nadine","Horn","5240 Sandy Valley Road","37202",5025,0.01
3671,"5168752491","Frieda","Hardin","177 Pebble Creek Drive","11554",3859,0
3672,"5106613600","Jennifer","Piper","3789 Virginia Street","94617",543,0
3673,"3176740071","Katy","Fowler","8754 Small Street","46142",1947,0
3674,"8015657303","Lucille","Clay","6624 Lois Lane","84601",5377,0
3675,"7142625405","Buck","Elmore","1816 Stones Throw Road","92681",710,0
3676,"3127076971","Grayson","Lack","8428 Sugar Grove Road","60601",5866,0
3677,"2132968441","Floyd","Aldrich","6435 Sunset Place","90052",5857,0
3678,"2134658246","Asao","Maynard","8376 Elementary Drive","90052",5857,0.01
3679,"8030569592","Jody","Thomas","6887 Deer Park Lane","29575",6508,0
3680,"4047537245","Lester","Mann","3375 Pine Branch Trace","30316",1420,0
3681,"3121356127","Jessica","England","7883 Robin Road","60601",5866,0
3682,"8042800703","Mary","Green","1490 Gin Still Lane","23503",5488,0
3683,"9017623779","Roger","Shields","8480 Lakeside Avenue","38101",5018,0
3684,"8057844727","Darlene","Phillips","2691 Windsor Park Lane","91354",657,0.01
3685,"4052845167","Martin","Phillips","1333 35th Street","73521",4400,0
3686,"4109746054","Michael","Reed","6042 Edgewood Drive","21801",2650,0
3687,"2123856438","Grayson","Mahoney","3726 Hatchet Drive","10001",3988,0
3688,"2016123500","Shatika","Baez","6097 Lois Lane","07042",3587,0.01
3689,"7037744328","James","Froedge","5725 Countrywood Drive","22101",6304,0
3690,"6120157582","Sarah","Davis","892 Smallhouse Road","55101",3011,0
3691,"6197469817","Jerome","Sadler","3474 Southern Hills Court","92109",5858,0
3692,"7049318179","Hazel","Stewart","961 Austin Drive","28603",3262,0.01
3693,"6033452933","Russell","Norris","3626 Glenview Drive","03820",3377,0
3694,"5109147119","Leon","Pearson","3983 MacBeth Lane","94560",533,0
3695,"5041287864","Joyce","McCain","5062 Volunteer Drive","70113",5864,0
3696,"9106005920","Ricardo","Price","112 Troon Court","28402",3316,0
3697,"8062210591","Darlene","Gilliam","7854 Castle Heights Road","79408",5223,0
3698,"2054314630","Lou Ann","Foster","3378 Troon Court","36863",59,0.01
3699,"2026124246","Lori","Lehman","768 Williamsburg Drive","20013",5927,0
3700,"5685855","Owen","Pedigo","1558 Highland Court","",3275,0
3701,"9156194196","Gladys","Lawrence","6357 Plank Road","79701",5235,0
3702,"7022135957","Basil","Hardcastle","1803 Dolhous Drive","89433",3792,0
3703,"2061661711","Patrick","Parker","4950 Elm Hill Circle","98101",5664,0
3704,"3194202470","Dustin","Underwood","6039 Tick Ridge Road","52401",1534,0
3705,"7011144623","Todd","Massey","6596 Pine Branch Trace","58102",3322,0
3706,"9147828733","Vicky","Gillespie","6366 Railroad Avenue","10924",3891,0.01
3707,"8186935787","David","Ferguson","4628 Club Circle","91205",404,0.01
3708,"5169499395","Stephanie","Pedigo","7419 Peach Tree Lane","11746",3917,0.01
3709,"3151121553","Wayne","Anderson","7165 Brown Street","14513",3989,0
3710,"7146728150","Dewey","Kajka","8334 Pepper Street","92502",614,0.01
3711,"3053551343","Cora","Justice","3353 Blackjack Road","33068",1211,0
3712,"4083126986","Roger","Kirby","3732 Lake Terrace Drive","95113",642,0.01
3713,"5038286508","Randy","Rhodes","6623 High Point Street","97401",4480,0
3714,"9012805593","Margaret","Abel","191 Mason Court","38134",4963,0.01
3715,"5101469311","Marion","Wolfe","3062 19th Avenue","94560",533,0
3716,"6026392104","Lou Ann","Pearson","8509 Garden Street","85026",197,0
3717,"9165321701","Helen","Moseley","129 Industrial Drive","95825",236,0
3718,"7087775771","Dewey","Osborne","1439 Southern Drive","60164",1807,0
3719,"5168849667","Emmitt","Foster","8845 Industrial Drive","11746",3917,0
3720,"2033987274","Leland","Stamps","7690 Webster Road","06340",873,0
3721,"4151524609","Lee","Pardue","3366 Indian Lake Road","94142",639,0
3722,"6127076001","Andrew","Hardin","6090 Edgewood Drive","55420",2927,-0.03
3723,"2034642784","Sheila","Stone","6303 Audubon Drive","06010",841,0
3724,"2163178147","Hunter","Jordan","4339 Breckinridge Street","44101",4175,0
3725,"7138582821","Jennifer","Rose","5564 Austin Drive","77013",5907,0
3726,"4147139573","Christa","Ervin","7943 Fairview Road","54301",5699,0
3727,"7019730284","Donna","Clay","753 Hazel Path","58102",3322,0
3728,"5208537273","Harlen","Williams","462 Lakeside Avenue","85726",214,0
3729,"8178544383","Joyce","Drake","8682 Cardinal Lane","76039",5141,0
3730,"7147833484","Emanuel","Hanes","6385 Deerwood Drive","92613",552,0
3731,"4101846872","Darcy","Saltsman","1074 Webster Road","21203",2522,0
3732,"7130892460","Jean","Driver","3777 84th Avenue","77013",5907,0
3733,"8139153244","Bessie","Grace","1679 Small Street","33602",1322,0.01
3734,"9045544970","Keith","Dennison","6857 Troon Court","32547",1360,0
3735,"9081057090","Audrey","Farmer","780 Wildwood Street","07095",3727,0
3736,"2184892447","Diane","Childress","8627 Choctaw Way","55719",2937,0
3737,"7088720896","Glen","Jennings","1423 Longview Drive","60201",1701,0.01
3738,"6103319473","Daphne","Ralston","6998 West Street","19063",4696,0
3739,"8102886493","Rachel","Phillips","5992 Summers Road","48501",2789,0
3740,"2151620703","Duane","Childress","6014 Whisper Woods Road","19104",4739,0
3741,"2137266495","Lana","Pace","5984 Peach Tree Lane","90052",5857,0.02
3742,"2060593264","Greg","Abrams","3498 Greenfield Lane","98101",5664,0
3743,"6120705300","Walter","Adkins","8667 Cave Springs Road","55433",2940,0
3744,"8183373132","Tracy","Harper","3968 MacBeth Lane","91780",702,0
3745,"8045418952","Jody","Hoffman","8098 Club Circle","23503",5488,0.01
3746,"6151297176","June","Elliott","1939 Clearview Street","37066",4991,0
3747,"6190990512","Connie","Petty","2225 Whisper Woods Road","92109",5858,0
3748,"8049401072","Kimberly","Moseley","2808 Johnson Drive","23834",5427,0
3749,"2126005542","Avery","Carter","4337 Peterson Avenue","10001",3988,0
3750,"8121706184","Lena","Morgan","1039 Gerogetown Drive","47808",2008,0
3751,"7136461921","Shatika","Allen","51 Choctaw Way","77501",5254,0
3752,"2134244934","Margaret","Pennington","2764 Whisper Woods Road","90052",5857,0
3753,"2130978239","Lessie","Maynard","1335 Webster Road","90052",5857,0.01
3754,"8176241765","Laura","Johnson","8007 Crosby Drive","76118",5248,0
3755,"8069688870","Sally","Haynes","673 Carrington Road","79105",5057,0
3756,"2066844336","Shatika","Robertson","5516 Longview Drive","98028",5607,0
3757,"5109057737","Lena","Cole","6786 Plainview Road","94546",294,0
3758,"6122625625","JoAnne","Morris","3044 Cumberland Hills Drive","55126",3017,0
3759,"3021115131","Orson","Hays","3437 19th Avenue","19968",6316,0
3760,"8109528211","Agnes","Dennison","8771 Union Road","48037",2889,0
3761,"2023646525","Janice","Killen","408 Cherry Street","20013",5927,0
3762,"3101565730","Betty","Hatfield","4918 Oak Street","90274",569,0.01
3763,"6077858945","Joan","Gentry","3261 Industrial Drive","13760",3870,0
3764,"3121017252","Conrad","Owens","2221 Dixie Way","60601",5866,0
3765,"2168828070","Juanita","Reeves","8392 Trail East Drive","44101",4175,0
3766,"5157499624","Owen","Price","8225 Mud River Valley Road","50801",1544,0
3767,"3012464208","Conrad","Tuck","223 Longview Drive","20784",2620,0
3768,"4142285931","Kristen","Lancaster","7846 Roberts Road","53132",5726,0
3769,"5080138015","Damon","Finn","865 Plainview Road","02056",2407,0
3770,"5201969149","Scott","O'Connor","8837 Pleasant Valley Drive","85726",214,0
3771,"5033827510","Carmen","Perkins","6324 West Ridge Drive","97068",4537,0
3772,"2137572856","Joan","Gregory","226 White Oak Court","90052",5857,0
3773,"8108217512","Dawn","Oliver","6316 Southern Hills Court","48037",2889,0
3774,"7083814110","Peggy","Dean","7485 Peach Tree Lane","60458",1750,0
3775,"8010802442","June","Russell","4893 Lake Terrace Drive","84010",5344,0
3776,"4055375281","Jackie","Smith","5554 Longview Drive","73069",4438,0
3777,"3345537608","Hershel","Ford","8163 Skyline Drive","36601",64,0.01
3778,"4016030632","Clinton","Robinson","2750 Glenview Drive","02863",4830,0
3779,"3102019099","Gordon","McCain","3751 Wildwood Street","90801",483,0
3780,"3126864322","Gary","Jordan","8004 Fairways Drive","60601",5866,0
3781,"6197977845","Brandy","Hood","7923 Carrington Road","92109",5858,0.01
3782,"7148325559","Joseph","Groves","2129 Morningside Drive","92690",516,0
3783,"6160221816","Jeff","Shigeta","802 Summers Road","49721",6044,0
3784,"9039374726","Whitney","Proffitt","5708 Owens Street","75606",5222,0
3785,"5042916758","Rachel","Lack","4323 Lake Terrace Drive","70113",5864,0.01
3786,"7063169148","Cindy","Dillard","8116 Dusty Lane","31908",1385,0.01
3787,"7011617389","Charlotte","Glass","3661 Brown Street","58501",3319,0
3788,"4089232820","Mildred","Proffitt","236 Trident Place","95113",642,0.02
3789,"2136379787","Russell","Hester","3190 High Street","90201",257,0
3790,"5136746401","Scott","Reeves","8493 Gerogetown Drive","45501",4346,0
3791,"2128426424","Brad","Elmore","6922 Buchanan Circle","10001",3988,0
3792,"4056324239","Ruth","Lamb","7088 Troon Court","74801",4450,0
3793,"3175421418","Chad","Mills","4847 Reservoir Drive","46077",2018,0
3794,"2151156850","Howard","Lightfoot","3057 Westland Street","19104",4739,0
3795,"6019721408","Sally","Gilliam","8894 Clearview Street","39205",3174,0
3796,"9083361951","Natasha","Farris","5343 Green Ridge Road","08857",3617,0.01
3797,"3059124137","Bonita","Rhodes","7605 Tyler Court","33322",1316,0
3798,"3159690697","Penny","Knight","3797 Whisper Woods Road","13214",3850,0
3799,"3124635436","Earl","Jackson","6795 Railroad Avenue","60601",5866,0
3800,"6173555559","Dawn","Francis","7118 Green Acres Road","01906",2443,0
3801,"5418387712","Asao","Logan","2940 Peach Tree Lane","97415",6008,0
3802,"5084236278","Adrian","Hagan","1765 Audubon Drive","02653",2420,0
3803,"8167818601","Lenny","Hardin","6820 Cairo Road","64108",3083,0
3804,"5133446682","Tim","Eaton","323 Windy Hill Road","45202",4173,0
3805,"5169456538","Andy","Owens","5668 Plainview Road","11571",4043,0
3806,"9150587867","Lindsey","Bailey","9044 Sandy Valley Road","79910",5138,0
3807,"2015615137","Wanda","Dunn","3737 Kennedy Drive","07002",3433,0.01
3808,"4087906634","Marshall","Dalton","5904 Brookview Drive","95113",642,0.01
3809,"4082160165","Leonard","McCain","931 Sunnyhill Trace","94086",696,0
3810,"3340338062","Marvin","Parker","5426 Boiling Springs Road","36081",98,0
3811,"8054135028","Tony","Page","5887 Audubon Drive","93021",523,0.01
3812,"6026698152","Martha","Zhang","727 Green Ridge Road","85225",167,0
3813,"2010093017","Orville","Akers","8139 Lake Terrace Drive","07093",3714,0.01
3814,"8139069320","Ed","Shaw","5313 Chestnut Street","33853",1150,0
3815,"6153279190","Artie","Dennison","8239 125th Avenue","37202",5025,0
3816,"8156136969","Emanuel","Parrish","3429 Cave Springs Road","60915",1642,0
3817,"6191111156","Whitney","Hunt","1962 47th Street","91979",690,0
3818,"9108090015","Ada","Abbott","8074 Plainview Road","27215",3233,-0.02
3819,"5040103594","Adam","Farley","8950 Whisper Woods Road","70043",2169,0
3820,"2101433894","Susan","Lamb","4808 Reservoir Drive","78265",5286,0
3821,"9146774938","Dan","Fuller","7436 Meadow Lane","10551",3978,0
3822,"3012676283","Dewey","Mann","5946 Humble Avenue","21045",2551,0
3823,"3141551369","Harold","Eaton","6553 Choctaw Way","63166",3127,0
3824,"2032254121","Jody","Givens","4541 Brookdale Road","06095",967,0.01
3825,"8179412508","Terry","Galloway","5343 Elm Hill Circle","76307",5337,0
3826,"3122426479","Alvie","Gaines","2329 Webster Road","60601",5866,0
3827,"5025444034","Geneva","McDonald","200 Deer Park Lane","40201",5878,0.01
3828,"9143709377","Evelyn","Holder","6395 Montgomery Drive","10802",3986,0
3829,"9154604053","John","Lyons","4327 Green Street","79701",5235,0
3830,"6015620579","Cathy","Gillespie","1250 Iris Drive","38637",3172,0
3831,"5023656751","Terri","Alexander","6250 Roberts Road","42223",2093,0.01
3832,"9044106598","Lenny","Morris","7687 Weeping Willow Road","32068",1193,0
3833,"2019239645","Audrey","Oliver","7239 N. Main Street","07871",3679,0.01
3834,"2131076091","Becky","Day","680 Payne Road","90052",5857,0
3835,"5160568724","Alfred","Underwood","8156 Woodland Drive","11518",3863,0.01
3836,"2034847665","Joe","Embry","1386 Girkin Road","06250",889,0
3837,"3141307487","Doris","Perkins","7462 Smallhouse Road","63166",3127,0.01
3838,"7130511538","Julie","Simpson","8720 Windy Hill Road","77013",5907,0.01
3839,"5028332232","Basil","Renfrow","6395 Green Acres Road","40201",5878,0.01
3840,"2126898103","Gayle","Johns","7359 Sunset Place","10001",3988,0
3841,"2135195","Elvis","Morgan","2445 Sherwood Lane","",999,0
3842,"2051183179","Becky","Mayes","1403 Sunset Place","35476",69,0.02
3843,"4127685242","Rosie","Adams","1733 Trident Place","15644",4662,0
3844,"6032628034","Agnes","Porter","7180 Glenview Drive","03101",5862,0
3845,"3018292727","Sidney","Sims","247 Morningside Drive","20780",2591,0
